Price,Close,High,Low,Open,Volume
Ticker,BTC=F,BTC=F,BTC=F,BTC=F,BTC=F
Date,,,,,
2019-10-18,7960.0,8130.0,7805.0,8065.0,3414
2019-10-21,8205.0,8380.0,8160.0,8255.0,3642
2019-10-22,8165.0,8330.0,8065.0,8230.0,2446
2019-10-23,7475.0,8110.0,7245.0,8080.0,5767
2019-10-24,7490.0,7515.0,7355.0,7420.0,3210
2019-10-25,7678.490234375,7720.0,7400.0,7450.0,8600
2019-10-28,9530.0,10050.0,9330.0,9700.0,6474
2019-10-29,9315.0,9655.0,9155.0,9585.0,3035
2019-10-30,9270.0,9565.0,9060.0,9540.0,3553
2019-10-31,9305.0,9510.0,9000.0,9225.0,2086
2019-11-01,9235.0,9360.0,9120.0,9230.0,2641
2019-11-04,9565.0,9790.0,9170.0,9270.0,3453
2019-11-05,9420.0,9580.0,8360.0,9480.0,2875
2019-11-06,9360.0,9515.0,9325.0,9405.0,1366
2019-11-07,9220.0,9460.0,9125.0,9425.0,3323
2019-11-08,8845.0,9305.0,8680.0,9260.0,5487
2019-11-11,8750.0,9135.0,8585.0,9100.0,3623
2019-11-12,8835.0,8915.0,8555.0,8735.0,3545
2019-11-13,8785.0,8880.0,8730.0,8815.0,2121
2019-11-14,8675.0,8830.0,8590.0,8805.0,2337
2019-11-15,8505.0,8820.0,8355.0,8680.0,4095
2019-11-18,8205.0,8565.0,8005.0,8550.0,4004
2019-11-19,8110.0,8215.0,8005.0,8200.0,3007
2019-11-20,8110.0,8275.0,8045.0,8145.0,3885
2019-11-21,7580.0,8140.0,7360.0,8110.0,5630
2019-11-22,7330.0,7735.0,6775.0,7620.0,9941
2019-11-25,7165.0,7375.0,6510.0,7050.0,10022
2019-11-26,7115.0,7345.0,7015.0,7205.0,5897
2019-11-27,7570.0,7700.0,6835.0,7150.0,8583
2019-11-29,7775.68994140625,7800.0,7365.0,7530.0,4898
2019-12-02,7335.0,7555.0,7195.0,7465.0,4334
2019-12-03,7340.0,7445.0,7260.0,7370.0,1711
2019-12-04,7220.0,7965.0,7085.0,7335.0,8673
2019-12-05,7420.0,7525.0,7180.0,7255.0,4442
2019-12-06,7460.0,7655.0,7335.0,7435.0,3514
2019-12-09,7320.0,7705.0,7290.0,7570.0,3527
2019-12-10,7215.0,7410.0,7165.0,7345.0,3362
2019-12-11,7175.0,7290.0,7130.0,7250.0,2979
2019-12-12,7265.0,7370.0,7070.0,7210.0,4522
2019-12-13,7265.0,7335.0,7200.0,7215.0,3653
2019-12-16,6860.0,7145.0,6790.0,7120.0,7720
2019-12-17,6580.0,6940.0,6560.0,6880.0,5979
2019-12-18,7135.0,7235.0,6420.0,6575.0,11821
2019-12-19,7165.0,7440.0,7055.0,7280.0,4596
2019-12-20,7230.0,7235.0,7085.0,7160.0,2478
2019-12-23,7410.0,7715.0,7290.0,7420.0,7852
2019-12-24,7235.0,7430.0,7215.0,7330.0,3521
2019-12-26,7250.0,7445.0,7170.0,7220.0,4302
2019-12-27,7203.81982421875,7245.0,7055.0,7195.0,4441
2019-12-30,7285.0,7480.0,7245.0,7445.0,3115
2019-12-31,7210.0,7350.0,7160.0,7295.0,2953
2020-01-02,6940.0,7225.0,6900.0,7225.0,4754
2020-01-03,7385.0,7500.0,6860.0,6960.0,8657
2020-01-06,7615.0,7685.0,7385.0,7435.0,6104
2020-01-07,8280.0,8300.0,7725.0,7725.0,11526
2020-01-08,8110.0,8595.0,7915.0,8165.0,16332
2020-01-09,7885.0,8170.0,7800.0,8120.0,10399
2020-01-10,8135.0,8220.0,7700.0,7855.0,13111
2020-01-13,8200.0,8300.0,8100.0,8235.0,3206
2020-01-14,8750.0,8955.0,8150.0,8165.0,13502
2020-01-15,8880.0,8995.0,8635.0,8810.0,7019
2020-01-16,8790.0,8955.0,8615.0,8925.0,5818
2020-01-17,8925.0,9085.0,8720.0,8765.0,6895
2020-01-21,8750.0,8825.0,8515.0,8720.0,7456
2020-01-22,8680.0,8865.0,8600.0,8775.0,4717
2020-01-23,8370.0,8705.0,8290.0,8665.0,13847
2020-01-24,8495.0,8540.0,8235.0,8410.0,9837
2020-01-27,8995.0,9020.0,8575.0,8595.0,13131
2020-01-28,9060.0,9215.0,8895.0,8935.0,15878
2020-01-29,9390.0,9480.0,9040.0,9040.0,12121
2020-01-30,9555.0,9570.0,9160.0,9335.0,15041
2020-01-31,9277.6298828125,9555.0,9180.0,9555.0,9428
2020-02-03,9410.0,9790.0,9270.0,9495.0,8918
2020-02-04,9255.0,9440.0,9130.0,9355.0,8189
2020-02-05,9830.0,9945.0,9225.0,9245.0,14307
2020-02-06,9895.0,10010.0,9685.0,9800.0,12014
2020-02-07,9845.0,10030.0,9740.0,9805.0,8523
2020-02-10,9935.0,10360.0,9510.0,10200.0,6779
2020-02-11,10405.0,10570.0,9790.0,9930.0,15832
2020-02-12,10525.0,10620.0,10315.0,10325.0,13010
2020-02-13,10305.0,10670.0,10160.0,10505.0,16242
2020-02-14,10495.0,10635.0,10210.0,10305.0,8771
2020-02-18,10250.0,10365.0,9505.0,9980.0,20878
2020-02-19,10225.0,10545.0,9245.0,10280.0,9019
2020-02-20,9615.0,9735.0,9405.0,9735.0,3918
2020-02-21,9740.0,9830.0,9600.0,9650.0,2125
2020-02-24,9600.0,10075.0,9480.0,9935.0,7379
2020-02-25,9320.0,9695.0,9240.0,9640.0,4061
2020-02-26,8780.0,9395.0,8595.0,9385.0,7637
2020-02-27,8890.0,8980.0,8520.0,8780.0,3897
2020-02-28,8662.990234375,8905.0,8430.0,8825.0,3889
2020-03-02,8975.0,9030.0,8540.0,8645.0,2157
2020-03-03,8770.0,8995.0,8740.0,8990.0,2956
2020-03-04,8760.0,8910.0,8700.0,8830.0,1842
2020-03-05,9195.0,9250.0,8795.0,8805.0,3734
2020-03-06,9165.0,9250.0,9060.0,9140.0,1827
2020-03-09,7850.0,8280.0,7640.0,8265.0,9510
2020-03-10,7995.0,8175.0,7755.0,7835.0,5067
2020-03-11,7855.0,8025.0,7610.0,7990.0,3910
2020-03-12,6010.0,8000.0,5595.0,7840.0,16034
2020-03-13,5330.0,5935.0,4210.0,5775.0,15531
2020-03-16,4930.0,5850.0,4390.0,5850.0,14879
2020-03-17,5380.0,5525.0,4835.0,4975.0,6875
2020-03-18,5340.0,5475.0,4990.0,5440.0,8746
2020-03-19,6240.0,6410.0,5275.0,5380.0,8961
2020-03-20,6210.0,6950.0,5665.0,6275.0,6787
2020-03-23,6300.0,6650.0,5685.0,6060.0,8329
2020-03-24,6725.0,6885.0,6395.0,6450.0,7837
2020-03-25,6630.0,6995.0,6465.0,6740.0,5175
2020-03-26,6675.0,6805.0,6520.0,6600.0,3497
2020-03-27,6648.35986328125,6855.0,6570.0,6755.0,2372
2020-03-30,6380.0,6535.0,5835.0,6045.0,4341
2020-03-31,6475.0,6660.0,6340.0,6505.0,2305
2020-04-01,6210.0,6465.0,6155.0,6455.0,2656
2020-04-02,6865.0,7345.0,6380.0,6400.0,9591
2020-04-03,6800.0,7100.0,6625.0,6890.0,3943
2020-04-06,7330.0,7375.0,6785.0,6820.0,10939
2020-04-07,7330.0,7515.0,7105.0,7350.0,7749
2020-04-08,7335.0,7475.0,7160.0,7195.0,3066
2020-04-09,7290.0,7415.0,7090.0,7335.0,2793
2020-04-13,6810.0,7160.0,6555.0,7160.0,5395
2020-04-14,6950.0,7010.0,6785.0,6855.0,2232
2020-04-15,6740.0,6950.0,6685.0,6895.0,2144
2020-04-16,7105.0,7205.0,6465.0,6735.0,6364
2020-04-17,7080.0,7235.0,7010.0,7105.0,1863
2020-04-20,6795.0,7255.0,6765.0,7200.0,4302
2020-04-21,6890.0,6960.0,6780.0,6875.0,2879
2020-04-22,7115.0,7195.0,6830.0,6920.0,3504
2020-04-23,7540.0,7805.0,7045.0,7115.0,8039
2020-04-24,7460.85986328125,7620.0,7400.0,7610.0,2367
2020-04-27,7780.0,7905.0,7645.0,7665.0,2872
2020-04-28,7780.0,7875.0,7735.0,7845.0,1762
2020-04-29,8825.0,9065.0,7780.0,7800.0,9729
2020-04-30,8930.0,9560.0,8480.0,8940.0,10524
2020-05-01,8840.0,9145.0,8655.0,8850.0,5127
2020-05-04,8935.0,9060.0,8600.0,8965.0,3992
2020-05-05,8985.0,9225.0,8835.0,9055.0,4675
2020-05-06,9340.0,9515.0,8980.0,9035.0,6330
2020-05-07,10010.0,10115.0,9105.0,9370.0,12108
2020-05-08,10030.0,10220.0,9820.0,10010.0,6747
2020-05-11,8795.0,9275.0,8220.0,8820.0,19225
2020-05-12,8870.0,9050.0,8560.0,8680.0,6912
2020-05-13,9270.0,9430.0,8830.0,8845.0,5001
2020-05-14,9725.0,10070.0,9355.0,9400.0,8874
2020-05-15,9395.0,9930.0,9170.0,9855.0,7857
2020-05-18,9745.0,10035.0,9515.0,9795.0,7691
2020-05-19,9680.0,9955.0,9505.0,9745.0,6700
2020-05-20,9570.0,9895.0,9330.0,9755.0,6276
2020-05-21,9075.0,9610.0,8815.0,9585.0,8797
2020-05-22,9175.0,9285.0,8945.0,9185.0,4564
2020-05-26,8785.0,9065.0,8630.0,9050.0,8287
2020-05-27,9170.0,9265.0,8810.0,8850.0,5653
2020-05-28,9450.0,9555.0,9055.0,9095.0,6137
2020-05-29,9443.4296875,9610.0,9350.0,9460.0,3864
2020-06-01,9650.0,9775.0,9465.0,9530.0,3656
2020-06-02,9580.0,10565.0,9335.0,9745.0,14048
2020-06-03,9655.0,9730.0,9465.0,9580.0,3179
2020-06-04,9895.0,9985.0,9535.0,9665.0,4328
2020-06-05,9800.0,9950.0,9675.0,9865.0,4508
2020-06-08,9780.0,9900.0,9720.0,9810.0,3757
2020-06-09,9805.0,9985.0,9620.0,9630.0,4291
2020-06-10,9935.0,10130.0,9720.0,9905.0,7010
2020-06-11,9300.0,10060.0,9090.0,9945.0,10869
2020-06-12,9465.0,9610.0,9265.0,9380.0,3848
2020-06-15,9440.0,9525.0,8930.0,9370.0,5850
2020-06-16,9530.0,9630.0,9415.0,9475.0,3436
2020-06-17,9325.0,9600.0,9255.0,9540.0,3206
2020-06-18,9410.0,9515.0,9320.0,9425.0,2135
2020-06-19,9315.0,9465.0,9245.0,9385.0,3481
2020-06-22,9585.0,9700.0,9280.0,9350.0,5062
2020-06-23,9660.0,9755.0,9600.0,9725.0,3811
2020-06-24,9285.0,9685.0,9180.0,9665.0,8255
2020-06-25,9280.0,9315.0,8985.0,9245.0,5012
2020-06-26,9084.2001953125,9300.0,9055.0,9285.0,4195
2020-06-29,9200.0,9240.0,9050.0,9175.0,2742
2020-06-30,9185.0,9295.0,9100.0,9255.0,2856
2020-07-01,9325.0,9390.0,9140.0,9200.0,4789
2020-07-02,9060.0,9335.0,8950.0,9280.0,6562
2020-07-06,9355.0,9435.0,9060.0,9100.0,6890
2020-07-07,9290.0,9455.0,9250.0,9350.0,2975
2020-07-08,9510.0,9570.0,9285.0,9310.0,5163
2020-07-09,9255.0,9545.0,9190.0,9505.0,5931
2020-07-10,9275.0,9285.0,9145.0,9275.0,2296
2020-07-13,9270.0,9410.0,9240.0,9290.0,2844
2020-07-14,9310.0,9320.0,9135.0,9275.0,2869
2020-07-15,9190.0,9320.0,9165.0,9295.0,2330
2020-07-16,9145.0,9265.0,9040.0,9240.0,3344
2020-07-17,9195.0,9220.0,9095.0,9130.0,1674
2020-07-20,9190.0,9280.0,9155.0,9200.0,2432
2020-07-21,9395.0,9480.0,9175.0,9205.0,5408
2020-07-22,9425.0,9435.0,9295.0,9415.0,3117
2020-07-23,9650.0,9735.0,9425.0,9425.0,6653
2020-07-24,9615.0,9665.0,9505.0,9665.0,3110
2020-07-27,10895.0,11055.0,9925.0,9925.0,16157
2020-07-28,11035.0,11540.0,10635.0,11080.0,15293
2020-07-29,11240.0,11350.0,10890.0,11060.0,9081
2020-07-30,11145.0,11405.0,10835.0,11350.0,7340
2020-07-31,11207.509765625,11245.0,10985.0,11155.0,9692
2020-08-03,11620.0,11720.0,11180.0,11350.0,5333
2020-08-04,11370.0,11600.0,11125.0,11560.0,6915
2020-08-05,11850.0,11975.0,11190.0,11385.0,11366
2020-08-06,12040.0,12085.0,11705.0,11930.0,4902
2020-08-07,11575.0,12085.0,11395.0,11990.0,10007
2020-08-10,12015.0,12220.0,11645.0,11800.0,9860
2020-08-11,11435.0,12090.0,11190.0,12005.0,10291
2020-08-12,11665.0,11745.0,11220.0,11340.0,6069
2020-08-13,11590.0,11760.0,11340.0,11600.0,5062
2020-08-14,11935.0,12000.0,11740.0,11765.0,9980
2020-08-17,12485.0,12635.0,11905.0,11950.0,8883
2020-08-18,12035.0,12555.0,11850.0,12470.0,10621
2020-08-19,11690.0,12150.0,11580.0,12100.0,10164
2020-08-20,11895.0,11950.0,11710.0,11740.0,4860
2020-08-21,11695.0,12125.0,11600.0,12125.0,9663
2020-08-24,11770.0,11865.0,11595.0,11695.0,7416
2020-08-25,11310.0,11810.0,11115.0,11765.0,12762
2020-08-26,11480.0,11570.0,11260.0,11300.0,6639
2020-08-27,11270.0,11610.0,11125.0,11495.0,9007
2020-08-28,11449.0595703125,11525.0,11280.0,11335.0,7783
2020-08-31,11835.0,11915.0,11705.0,11735.0,4865
2020-09-01,12075.0,12200.0,11625.0,11755.0,8919
2020-09-02,11460.0,12175.0,11165.0,12135.0,17210
2020-09-03,10720.0,11530.0,10460.0,11440.0,15412
2020-09-04,10620.0,10785.0,9905.0,10780.0,15668
2020-09-08,10015.0,10475.0,9890.0,10425.0,14549
2020-09-09,10320.0,10385.0,9850.0,10060.0,5218
2020-09-10,10315.0,10565.0,10215.0,10285.0,7860
2020-09-11,10340.0,10420.0,10215.0,10370.0,4819
2020-09-14,10705.0,10805.0,10270.0,10315.0,6525
2020-09-15,10815.0,10975.0,10645.0,10750.0,4052
2020-09-16,11015.0,11150.0,10690.0,10890.0,7056
2020-09-17,10950.0,11075.0,10755.0,11045.0,7179
2020-09-18,10880.0,11075.0,10815.0,10975.0,4499
2020-09-21,10485.0,11005.0,10265.0,10885.0,12875
2020-09-22,10495.0,10525.0,10350.0,10485.0,4081
2020-09-23,10280.0,10550.0,10140.0,10545.0,7721
2020-09-24,10670.0,10750.0,10190.0,10240.0,8985
2020-09-25,10606.76953125,10805.0,10560.0,10630.0,6120
2020-09-28,10960.0,11080.0,10795.0,10800.0,4100
2020-09-29,10815.0,10990.0,10680.0,10970.0,4764
2020-09-30,10770.0,10940.0,10725.0,10850.0,5671
2020-10-01,10645.0,11060.0,10430.0,10835.0,11708
2020-10-02,10550.0,10705.0,10410.0,10615.0,5867
2020-10-05,10815.0,10865.0,10670.0,10700.0,4462
2020-10-06,10630.0,10890.0,10565.0,10815.0,4093
2020-10-07,10720.0,10760.0,10595.0,10600.0,2260
2020-10-08,10955.0,11065.0,10580.0,10735.0,5066
2020-10-09,11110.0,11205.0,10910.0,10950.0,3469
2020-10-12,11630.0,11700.0,11280.0,11360.0,6338
2020-10-13,11440.0,11805.0,11355.0,11760.0,4170
2020-10-14,11410.0,11630.0,11340.0,11500.0,3466
2020-10-15,11595.0,11695.0,11315.0,11440.0,3418
2020-10-16,11360.0,11610.0,11225.0,11610.0,5373
2020-10-19,11755.0,11910.0,11470.0,11505.0,6876
2020-10-20,11970.0,12110.0,11740.0,11795.0,4060
2020-10-21,12755.0,13005.0,11960.0,11995.0,10223
2020-10-22,13155.0,13285.0,12725.0,12965.0,7369
2020-10-23,12970.0,13260.0,12775.0,13220.0,3793
2020-10-26,13045.0,13300.0,12805.0,13100.0,6031
2020-10-27,13685.0,13780.0,13025.0,13050.0,9034
2020-10-28,13175.0,13870.0,12885.0,13680.0,10745
2020-10-29,13505.0,13665.0,12995.0,13200.0,6884
2020-10-30,13478.6298828125,13660.0,13150.0,13530.0,5823
2020-11-02,13790.0,14065.0,13370.0,13955.0,5042
2020-11-03,13845.0,13950.0,13390.0,13730.0,3731
2020-11-04,14200.0,14420.0,13635.0,13925.0,9531
2020-11-05,15260.0,15505.0,14165.0,14165.0,7463
2020-11-06,15630.0,16155.0,15350.0,15685.0,8143
2020-11-09,15450.0,16005.0,14880.0,15665.0,12353
2020-11-10,15355.0,15595.0,15130.0,15435.0,5971
2020-11-11,15805.0,16090.0,15350.0,15450.0,6198
2020-11-12,16240.0,16300.0,15520.0,16000.0,6412
2020-11-13,16270.0,16585.0,16025.0,16350.0,4062
2020-11-16,16895.0,16935.0,15915.0,16035.0,5400
2020-11-17,17730.0,17930.0,16620.0,16795.0,9408
2020-11-18,17685.0,18540.0,17235.0,17675.0,12925
2020-11-19,18095.0,18260.0,17375.0,17905.0,6743
2020-11-20,18685.0,18880.0,17740.0,17910.0,9867
2020-11-23,18410.0,18850.0,18040.0,18625.0,12524
2020-11-24,19110.0,19515.0,18075.0,18455.0,14152
2020-11-25,18915.0,19605.0,18640.0,19135.0,12217
2020-11-27,16627.529296875,18935.0,16230.0,18865.0,16490
2020-11-30,19730.0,20260.0,18275.0,18275.0,12034
2020-12-01,19275.0,20360.0,18300.0,19800.0,13563
2020-12-02,19295.0,19585.0,18560.0,19155.0,7994
2020-12-03,19565.0,19880.0,19070.0,19340.0,7203
2020-12-04,19100.0,19750.0,18830.0,19680.0,7567
2020-12-07,19170.0,19615.0,19020.0,19205.0,5213
2020-12-08,18825.0,19475.0,18695.0,19215.0,7325
2020-12-09,18420.0,18685.0,17705.0,18685.0,6752
2020-12-10,18440.0,18750.0,17940.0,18630.0,6953
2020-12-11,18020.0,18460.0,17575.0,18415.0,6058
2020-12-14,19270.0,19430.0,19080.0,19155.0,6124
2020-12-15,19560.0,19675.0,19120.0,19340.0,5817
2020-12-16,20930.0,21430.0,19340.0,19505.0,12919
2020-12-17,22870.0,23915.0,21320.0,21460.0,16832
2020-12-18,22860.0,23415.0,22435.0,23050.0,7105
2020-12-21,22880.0,24210.0,21950.0,23605.0,12956
2020-12-22,23445.0,23645.0,22430.0,23260.0,11075
2020-12-23,23510.0,24175.0,22800.0,23495.0,6882
2020-12-24,23196.73046875,23475.0,22715.0,23250.0,979
2020-12-28,27110.0,27900.0,26535.0,26650.0,17470
2020-12-29,27210.0,27450.0,26080.0,26955.0,7633
2020-12-30,29155.0,29370.0,27235.0,27315.0,13789
2020-12-31,29385.0,29700.0,28230.0,29075.0,5529
2021-01-04,31550.0,34170.0,28440.0,33405.0,14997
2021-01-05,34515.0,34680.0,30250.0,31655.0,8153
2021-01-06,36565.0,37035.0,33780.0,34655.0,19469
2021-01-07,39625.0,41000.0,36445.0,36445.0,16834
2021-01-08,39520.0,42730.0,37000.0,40275.0,15379
2021-01-11,33780.0,39165.0,31105.0,38925.0,22205
2021-01-12,34500.0,37050.0,32780.0,34840.0,14576
2021-01-13,36375.0,37580.0,32610.0,34055.0,9785
2021-01-14,39605.0,40365.0,36915.0,37500.0,10507
2021-01-15,35625.0,39980.0,34555.0,39205.0,14051
2021-01-19,36595.0,38155.0,34890.0,36250.0,14757
2021-01-20,35035.0,36845.0,33435.0,36700.0,9615
2021-01-21,31920.0,35740.0,30930.0,35200.0,13373
2021-01-22,33580.0,33860.0,28900.0,30825.0,12897
2021-01-25,33440.0,34930.0,32035.0,32300.0,8771
2021-01-26,31950.0,32845.0,30800.0,32665.0,8494
2021-01-27,31475.0,32925.0,29075.0,32655.0,13653
2021-01-28,32650.0,33355.0,29860.0,30640.0,7271
2021-01-29,37242.30078125,38755.0,32000.0,33515.0,18198
2021-02-01,34000.0,35005.0,32530.0,33315.0,6290
2021-02-02,36170.0,36370.0,33605.0,33680.0,5830
2021-02-03,37390.0,37790.0,35740.0,36015.0,4813
2021-02-04,37915.0,39200.0,36435.0,37660.0,6039
2021-02-05,38015.0,38755.0,36895.0,37700.0,4767
2021-02-08,44755.0,45500.0,38305.0,39025.0,14369
2021-02-09,47765.0,48885.0,45175.0,45210.0,11114
2021-02-10,44915.0,48060.0,43950.0,47500.0,9743
2021-02-11,47525.0,49215.0,44345.0,45615.0,9072
2021-02-12,48040.0,49500.0,46500.0,48000.0,7532
2021-02-16,48925.0,51065.0,45950.0,49415.0,15414
2021-02-17,52785.0,53210.0,49115.0,49300.0,9780
2021-02-18,52340.0,53080.0,51250.0,52680.0,8340
2021-02-19,55530.0,56575.0,50695.0,52035.0,11457
2021-02-22,53720.0,57790.0,48320.0,57450.0,18519
2021-02-23,47660.0,54515.0,44900.0,54515.0,18212
2021-02-24,49135.0,51310.0,47010.0,48450.0,8076
2021-02-25,49120.0,52040.0,48010.0,48810.0,7065
2021-02-26,47001.62890625,48300.0,44270.0,48165.0,10550
2021-03-01,48870.0,49985.0,45150.0,45500.0,7199
2021-03-02,47820.0,50550.0,47245.0,49425.0,5993
2021-03-03,50900.0,53000.0,47955.0,48035.0,6344
2021-03-04,48310.0,52190.0,47425.0,50970.0,11795
2021-03-05,49555.0,49745.0,46295.0,48125.0,8929
2021-03-08,52145.0,52425.0,49500.0,50580.0,7528
2021-03-09,54720.0,55265.0,51895.0,51995.0,5572
2021-03-10,56620.0,57815.0,53430.0,54530.0,7098
2021-03-11,57955.0,58390.0,54685.0,56980.0,7793
2021-03-12,57075.0,58725.0,55380.0,58365.0,7966
2021-03-15,56900.0,61255.0,54915.0,58755.0,10372
2021-03-16,55910.0,57175.0,53475.0,57005.0,7097
2021-03-17,57980.0,58490.0,54285.0,56695.0,7704
2021-03-18,57365.0,60280.0,57090.0,58500.0,9656
2021-03-19,58975.0,59575.0,56315.0,57950.0,6553
2021-03-22,55605.0,58460.0,54105.0,58195.0,7201
2021-03-23,54985.0,55895.0,52915.0,54665.0,8663
2021-03-24,54645.0,57225.0,53135.0,54580.0,8667
2021-03-25,52195.0,53665.0,50360.0,53665.0,11144
2021-03-26,53346.328125,53765.0,51305.0,52425.0,5439
2021-03-29,58210.0,59000.0,55110.0,55360.0,7078
2021-03-30,59705.0,60065.0,57585.0,57940.0,4634
2021-03-31,59285.0,60540.0,57380.0,59360.0,6924
2021-04-01,59615.0,60345.0,58595.0,59580.0,4326
2021-04-05,59840.0,60100.0,57155.0,58550.0,5908
2021-04-06,58735.0,60350.0,57750.0,59415.0,5272
2021-04-07,56310.0,59080.0,55675.0,58300.0,11417
2021-04-08,58155.0,58655.0,55910.0,56310.0,4605
2021-04-09,58760.0,59405.0,58000.0,58010.0,3954
2021-04-12,60545.0,61945.0,59915.0,60000.0,6628
2021-04-13,63685.0,64450.0,60300.0,60500.0,7145
2021-04-14,62400.0,65520.0,61565.0,63885.0,8430
2021-04-15,63840.0,64030.0,62375.0,62795.0,4886
2021-04-16,61980.0,64000.0,60165.0,63765.0,6631
2021-04-19,56045.0,57750.0,54450.0,57120.0,10366
2021-04-20,56715.0,57155.0,53430.0,56335.0,9193
2021-04-21,55610.0,57160.0,54325.0,56900.0,5859
2021-04-22,52860.0,55645.0,51365.0,54825.0,13161
2021-04-23,50845.0,52150.0,47395.0,51505.0,10381
2021-04-26,54070.0,54410.0,47440.0,47440.0,8341
2021-04-27,54790.0,55420.0,52925.0,53370.0,5136
2021-04-28,55410.0,56500.0,53905.0,55265.0,6400
2021-04-29,52900.0,55205.0,52335.0,54725.0,5604
2021-04-30,56127.48828125,56565.0,53125.0,53255.0,6071
2021-05-03,57765.0,59305.0,56380.0,56985.0,5621
2021-05-04,54515.0,57755.0,53220.0,57390.0,8065
2021-05-05,57295.0,58110.0,52830.0,54365.0,6056
2021-05-06,56180.0,58600.0,55255.0,56950.0,5933
2021-05-07,57760.0,58845.0,55340.0,56350.0,4969
2021-05-10,55705.0,59900.0,53595.0,58200.0,7951
2021-05-11,56805.0,57075.0,54375.0,55690.0,5353
2021-05-12,54445.0,58140.0,53355.0,56735.0,8665
2021-05-13,48365.0,54605.0,46395.0,54545.0,14808
2021-05-14,50190.0,51475.0,48370.0,49215.0,5432
2021-05-17,44060.0,46620.0,42050.0,45295.0,11148
2021-05-18,43150.0,45755.0,42280.0,43500.0,8310
2021-05-19,39340.0,43530.0,30205.0,42915.0,26734
2021-05-20,40320.0,42420.0,34950.0,38925.0,13391
2021-05-21,36085.0,42370.0,35135.0,40720.0,12908
2021-05-24,39750.0,39950.0,33720.0,34280.0,10870
2021-05-25,37330.0,39885.0,36555.0,38540.0,8766
2021-05-26,38545.0,40895.0,37875.0,38055.0,9284
2021-05-27,38845.0,40435.0,37270.0,39025.0,6239
2021-05-28,36841.3515625,39180.0,35160.0,38800.0,8101
2021-06-01,35990.0,37985.0,34250.0,35905.0,8098
2021-06-02,38040.0,38340.0,35940.0,36205.0,4028
2021-06-03,38715.0,39560.0,37255.0,37835.0,4312
2021-06-04,36955.0,39330.0,35590.0,38840.0,8164
2021-06-07,35645.0,37015.0,34000.0,36205.0,6680
2021-06-08,32910.0,34295.0,30915.0,34130.0,11212
2021-06-09,36375.0,36945.0,32420.0,33485.0,8450
2021-06-10,36690.0,38460.0,35815.0,36610.0,6676
2021-06-11,37325.0,37700.0,35955.0,36725.0,3333
2021-06-14,39710.0,41070.0,38705.0,38900.0,5935
2021-06-15,39995.0,41335.0,39565.0,40250.0,4180
2021-06-16,38565.0,40480.0,38270.0,40025.0,6334
2021-06-17,37665.0,39535.0,37315.0,38550.0,5646
2021-06-18,35285.0,38175.0,35100.0,37695.0,5719
2021-06-21,32560.0,35790.0,31715.0,35555.0,9302
2021-06-22,32480.0,33310.0,28800.0,31700.0,14889
2021-06-23,32900.0,34835.0,31780.0,32560.0,7184
2021-06-24,34805.0,35245.0,32330.0,33220.0,6210
2021-06-25,33079.3984375,35300.0,32630.0,34700.0,6633
2021-06-28,34525.0,35325.0,32750.0,32775.0,5519
2021-06-29,36430.0,36650.0,34200.0,34680.0,4838
2021-06-30,34725.0,36215.0,34020.0,36215.0,3880
2021-07-01,33030.0,35185.0,32695.0,34765.0,4607
2021-07-02,33285.0,33995.0,32620.0,33460.0,3489
2021-07-06,33975.0,35955.0,33315.0,35800.0,6997
2021-07-07,34700.0,35140.0,33675.0,33800.0,3868
2021-07-08,32960.0,34300.0,32040.0,34200.0,5747
2021-07-09,33455.0,33740.0,32295.0,32680.0,2662
2021-07-12,32760.0,34830.0,32600.0,34430.0,3826
2021-07-13,32215.0,33330.0,32150.0,32830.0,3084
2021-07-14,32740.0,33195.0,31515.0,32535.0,3546
2021-07-15,31410.0,33180.0,30970.0,32930.0,6733
2021-07-16,31925.0,32205.0,30960.0,31700.0,4090
2021-07-19,30690.0,31860.0,30280.0,31760.0,3945
2021-07-20,29715.0,31015.0,29215.0,30680.0,4343
2021-07-21,31620.0,32830.0,29435.0,29625.0,9993
2021-07-22,32415.0,32590.0,31680.0,31920.0,3232
2021-07-23,32270.0,32930.0,31980.0,32180.0,2498
2021-07-26,39480.0,40580.0,34420.0,34475.0,17245
2021-07-27,37890.0,38795.0,36425.0,37090.0,7578
2021-07-28,40370.0,40940.0,38150.0,38340.0,10480
2021-07-29,39675.0,40650.0,39290.0,40165.0,6100
2021-07-30,39020.921875,40240.0,38455.0,39640.0,4892
2021-08-02,39180.0,41500.0,38715.0,41185.0,4781
2021-08-03,37965.0,39830.0,37580.0,39180.0,5443
2021-08-04,39840.0,39945.0,37465.0,38265.0,3669
2021-08-05,40755.0,41480.0,37300.0,39940.0,6706
2021-08-06,42970.0,43430.0,39910.0,41095.0,6634
2021-08-09,46045.0,46520.0,42890.0,44255.0,7172
2021-08-10,45495.0,46800.0,44650.0,45760.0,5332
2021-08-11,46455.0,46835.0,45250.0,45755.0,3447
2021-08-12,44360.0,46315.0,43780.0,46315.0,5190
2021-08-13,46505.0,48005.0,43830.0,44310.0,3796
2021-08-16,46095.0,48100.0,45670.0,46905.0,4125
2021-08-17,45520.0,47205.0,44570.0,46000.0,4393
2021-08-18,44855.0,46105.0,44155.0,44795.0,5149
2021-08-19,46700.0,46895.0,43900.0,44530.0,6208
